Var1,Var2,Var3
41.35,-121.65,0
41.35,-121.55,0
41.35,-121.45,0
41.35,-121.35,0
41.35,-121.25,0
41.35,-121.15,0
41.35,-121.05,8298873.40899638
41.35,-120.95,47989137.5389669
41.35,-120.85,93693078.0522687
41.35,-120.75,117627510.057949
41.35,-120.65,121235715.887916
41.35,-120.55,117868057.113252
41.35,-120.45,121235715.887916
41.35,-120.35,117868057.113252
41.35,-120.25,121235715.887916
41.35,-120.15,117868057.113252
41.35,-120.05,117868057.113222
41.35,-119.95,121235715.887916
41.35,-119.85,117868057.113252
41.35,-119.75,121235715.887916
41.35,-119.65,117868057.113252
41.35,-119.55,121235715.887916
41.35,-119.45,40171358.2406389
41.35,-119.35,0
41.35,-119.25,0
41.35,-119.15,0
41.35,-119.05,0
41.35,-118.95,0
41.35,-118.85,0
41.35,-118.75,0
41.35,-118.65,0
41.35,-118.55,0
41.35,-118.45,0
41.35,-118.35,0
41.35,-118.25,0
41.35,-118.15,0
41.35,-118.05,0
41.35,-117.95,0
41.35,-117.85,0
41.35,-117.75,0
41.35,-117.65,0
41.35,-117.55,0
41.35,-117.45,0
41.35,-117.35,0
41.35,-117.25,0
41.35,-117.15,0
41.35,-117.05,0
41.35,-116.95,0
41.45,-122.95,0
41.45,-122.85,0
41.45,-122.75,0
41.45,-122.65,0
41.45,-122.55,0
41.45,-122.45,0
41.45,-122.35,0
41.45,-122.25,0
41.45,-122.15,0
41.45,-122.05,0
41.45,-121.95,0
41.45,-121.85,0
41.45,-121.75,0
41.45,-121.65,0
41.45,-121.55,0
41.45,-121.45,0
41.45,-121.35,0
41.45,-121.25,0
41.45,-121.15,0
41.45,-121.05,0
41.45,-120.95,0
41.45,-120.85,0
41.45,-120.75,16590105.6601859
41.45,-120.65,61191041.8915397
41.45,-120.55,102185433.414163
41.45,-120.45,121179902.213501
41.45,-120.35,117813793.818682
41.45,-120.25,121179902.213501
41.45,-120.15,117813793.818682
41.45,-120.05,117813793.818652
41.45,-119.95,121179902.213501
41.45,-119.85,117813793.818682
41.45,-119.75,121179902.213501
41.45,-119.65,117813793.818682
41.45,-119.55,113365722.011242
41.45,-119.45,3606544.70873515
41.45,-119.35,0
41.45,-119.25,0
41.45,-119.15,0
41.45,-119.05,0
41.45,-118.95,0
41.45,-118.85,0
41.45,-118.75,0
41.45,-118.65,0
41.45,-118.55,0
41.45,-118.45,0
41.45,-118.35,0
41.45,-118.25,0
41.45,-118.15,0
41.45,-118.05,0
41.45,-117.95,0
41.45,-117.85,0
41.45,-117.75,0
41.45,-117.65,0
41.45,-117.55,0
41.45,-117.45,0
41.45,-117.35,0
41.45,-117.25,0
41.45,-117.15,0
41.45,-117.05,0
41.45,-116.95,0
41.55,-122.95,0
41.55,-122.85,0
41.55,-122.75,0
41.55,-122.65,0
41.55,-122.55,0
41.55,-122.45,0
41.55,-122.35,0
41.55,-122.25,0
41.55,-122.15,0
41.55,-122.05,0
41.55,-121.95,0
41.55,-121.85,0
41.55,-121.75,0
41.55,-121.65,0
41.55,-121.55,0
41.55,-121.45,0
41.55,-121.35,0
41.55,-121.25,0
41.55,-121.15,0
41.55,-121.05,0
41.55,-120.95,0
41.55,-120.85,0
41.55,-120.75,0
41.55,-120.65,0
41.55,-120.55,360487.260125349
41.55,-120.45,28598655.9699443
41.55,-120.35,70895827.8246519
41.55,-120.25,113553486.939485
41.55,-120.15,117759171.640947
41.55,-120.05,117759171.640917
41.55,-119.95,121123719.402117
41.55,-119.85,117759171.640947
41.55,-119.75,121123719.402117
41.55,-119.65,117759171.640947
41.55,-119.55,72698264.1252786
41.55,-119.45,0
41.55,-119.35,0
41.55,-119.25,0
41.55,-119.15,0
41.55,-119.05,0
41.55,-118.95,0
41.55,-118.85,0
41.55,-118.75,0
41.55,-118.65,0
41.55,-118.55,0
41.55,-118.45,0
41.55,-118.35,0
41.55,-118.25,0
41.55,-118.15,0
41.55,-118.05,0
41.55,-117.95,0
41.55,-117.85,0
41.55,-117.75,0
41.55,-117.65,0
41.55,-117.55,0
41.55,-117.45,0
41.55,-117.35,0
41.55,-117.25,0
41.55,-117.15,0
41.55,-117.05,0
41.55,-116.95,0
41.65,-122.95,0
41.65,-122.85,0
41.65,-122.75,0
41.65,-122.65,0
41.65,-122.55,0
41.65,-122.45,0
41.65,-122.35,0
41.65,-122.25,0
41.65,-122.15,0
41.65,-122.05,0
41.65,-121.95,0
41.65,-121.85,0
41.65,-121.75,0
41.65,-121.65,0
41.65,-121.55,0
41.65,-121.45,0
41.65,-121.35,0
41.65,-121.25,0
41.65,-121.15,0
41.65,-121.05,0
41.65,-120.95,0
41.65,-120.85,0
41.65,-120.75,0
41.65,-120.65,0
41.65,-120.55,0
41.65,-120.45,0
41.65,-120.35,0
41.65,-120.25,3843402.14694748
41.65,-120.15,39274765.6891196
41.65,-120.05,81792401.9397052
41.65,-119.95,118665041.287003
41.65,-119.85,117704190.750267
41.65,-119.75,121067167.628846
41.65,-119.65,117704190.750267
41.65,-119.55,28465197.1508298
41.65,-119.45,0
41.65,-119.35,0
41.65,-119.25,0
41.65,-119.15,0
41.65,-119.05,0
41.65,-118.95,0
41.65,-118.85,0
41.65,-118.75,0
41.65,-118.65,0
41.65,-118.55,0
41.65,-118.45,0
41.65,-118.35,0
41.65,-118.25,0
41.65,-118.15,0
41.65,-118.05,0
41.65,-117.95,0
41.65,-117.85,0
41.65,-117.75,0
41.65,-117.65,0
41.65,-117.55,0
41.65,-117.45,0
41.65,-117.35,0
41.65,-117.25,0
41.65,-117.15,0
41.65,-117.05,0
41.65,-116.95,0
41.75,-122.95,0
41.75,-122.85,0
41.75,-122.75,0
41.75,-122.65,0
41.75,-122.55,0
41.75,-122.45,0
41.75,-122.35,0
41.75,-122.25,0
41.75,-122.15,0
41.75,-122.05,0
41.75,-121.95,0
41.75,-121.85,0
41.75,-121.75,0
41.75,-121.65,0
41.75,-121.55,0
41.75,-121.45,0
41.75,-121.35,0
41.75,-121.25,0
41.75,-121.15,0
41.75,-121.05,0
41.75,-120.95,0
41.75,-120.85,0
41.75,-120.75,0
41.75,-120.65,0
41.75,-120.55,0
41.75,-120.45,0
41.75,-120.35,0
41.75,-120.25,0
41.75,-120.15,0
41.75,-120.05,0
41.75,-119.95,9844087.55861619
41.75,-119.85,50300886.4275632
41.75,-119.75,95919828.7723699
41.75,-119.65,101322071.944781
41.75,-119.55,480199.393103229
41.75,-119.45,0
41.75,-119.35,0
41.75,-119.25,0
41.75,-119.15,0
41.75,-119.05,0
41.75,-118.95,0
41.75,-118.85,0
41.75,-118.75,0
41.75,-118.65,0
41.75,-118.55,0
41.75,-118.45,0
41.75,-118.35,0
41.75,-118.25,0
41.75,-118.15,0
41.75,-118.05,0
41.75,-117.95,0
41.75,-117.85,0
41.75,-117.75,0
41.75,-117.65,0
41.75,-117.55,0
41.75,-117.45,0
41.75,-117.35,0
41.75,-117.25,0
41.75,-117.15,0
41.75,-117.05,0
41.75,-116.95,0
41.85,-122.95,0
41.85,-122.85,0
41.85,-122.75,0
41.85,-122.65,0
41.85,-122.55,0
41.85,-122.45,0
41.85,-122.35,0
41.85,-122.25,0
41.85,-122.15,0
41.85,-122.05,0
41.85,-121.95,0
41.85,-121.85,0
41.85,-121.75,0
41.85,-121.65,0
41.85,-121.55,0
41.85,-121.45,0
41.85,-121.35,0
41.85,-121.25,0
41.85,-121.15,0
41.85,-121.05,0
41.85,-120.95,0
41.85,-120.85,0
41.85,-120.75,0
41.85,-120.65,0
41.85,-120.55,0
41.85,-120.45,0
41.85,-120.35,0
41.85,-120.25,0
41.85,-120.15,0
41.85,-120.05,0
41.85,-119.95,0
41.85,-119.85,0
41.85,-119.75,0
41.85,-119.65,7185450.80762621
41.85,-119.55,0
41.85,-119.45,0
41.85,-119.35,0
41.85,-119.25,0
41.85,-119.15,0
41.85,-119.05,0
41.85,-118.95,0
41.85,-118.85,0
41.85,-118.75,0
41.85,-118.65,0
41.85,-118.55,0
41.85,-118.45,0
41.85,-118.35,0
41.85,-118.25,0
41.85,-118.15,0
41.85,-118.05,0
41.85,-117.95,0
41.85,-117.85,0
41.85,-117.75,0
41.85,-117.65,0
41.85,-117.55,0
41.85,-117.45,0
41.85,-117.35,0
41.85,-117.25,0
41.85,-117.15,0
41.85,-117.05,0
41.85,-116.95,0
41.95,-122.95,0
41.95,-122.85,0
41.95,-122.75,0
41.95,-122.65,0
41.95,-122.55,0
41.95,-122.45,0
41.95,-122.35,0
41.95,-122.25,0
41.95,-122.15,0
41.95,-122.05,0
41.95,-121.95,0
41.95,-121.85,0
41.95,-121.75,0
41.95,-121.65,0
41.95,-121.55,0
41.95,-121.45,0
41.95,-121.35,0
41.95,-121.25,0
41.95,-121.15,0
41.95,-121.05,0
41.95,-120.95,0
41.95,-120.85,0
41.95,-120.75,0
41.95,-120.65,0
41.95,-120.55,0
41.95,-120.45,0
41.95,-120.35,0
41.95,-120.25,0
41.95,-120.15,0
41.95,-120.05,0
41.95,-119.95,0
41.95,-119.85,0
41.95,-119.75,0
41.95,-119.65,0
41.95,-119.55,0
41.95,-119.45,0
41.95,-119.35,0
41.95,-119.25,0
41.95,-119.15,0
41.95,-119.05,0
41.95,-118.95,0
41.95,-118.85,0
41.95,-118.75,0
41.95,-118.65,0
41.95,-118.55,0
41.95,-118.45,0
41.95,-118.35,0
41.95,-118.25,0
41.95,-118.15,0
41.95,-118.05,0
41.95,-117.95,0
41.95,-117.85,0
41.95,-117.75,0
41.95,-117.65,0
41.95,-117.55,0
41.95,-117.45,0
41.95,-117.35,0
41.95,-117.25,0
41.95,-117.15,0
41.95,-117.05,0
41.95,-116.95,0
42.05,-122.95,0
42.05,-122.85,0
42.05,-122.75,0
42.05,-122.65,0
42.05,-122.55,0
42.05,-122.45,0
42.05,-122.35,0
42.05,-122.25,0
42.05,-122.15,0
42.05,-122.05,0
42.05,-121.95,0
42.05,-121.85,0
42.05,-121.75,0
42.05,-121.65,0
42.05,-121.55,0
42.05,-121.45,0
42.05,-121.35,0
42.05,-121.25,0
42.05,-121.15,0
42.05,-121.05,0
42.05,-120.95,0
42.05,-120.85,0
42.05,-120.75,0
42.05,-120.65,0
42.05,-120.55,0
42.05,-120.45,0
42.05,-120.35,0
42.05,-120.25,0
42.05,-120.15,0
42.05,-120.05,0
42.05,-119.95,0
42.05,-119.85,0
42.05,-119.75,0
42.05,-119.65,0
42.05,-119.55,0
42.05,-119.45,0
42.05,-119.35,0
42.05,-119.25,0
42.05,-119.15,0
42.05,-119.05,0
42.05,-118.95,0
42.05,-118.85,0
42.05,-118.75,0
42.05,-118.65,0
42.05,-118.55,0
42.05,-118.45,0
42.05,-118.35,0
42.05,-118.25,0
42.05,-118.15,0
42.05,-118.05,0
42.05,-117.95,0
42.05,-117.85,0
42.05,-117.75,0
42.05,-117.65,0
42.05,-117.55,0
42.05,-117.45,0
42.05,-117.35,0
42.05,-117.25,0
42.05,-117.15,0
42.05,-117.05,0
42.05,-116.95,0
